team_id,Player,DOB,debut,last
brisbaneb,"Raines, Geoff",1956-08-10,1987-03-27,1989-09-03
brisbaneb,"Banfield, Peter",1965-01-21,1987-03-27,1989-07-30
brisbaneb,"Dickson, Dale",1962-07-03,1987-03-27,1989-07-15
brisbaneb,"Hose, Simon",1967-04-13,1989-04-09,1989-05-20
brisbaneb,"Fidge, John",1966-05-04,1987-03-27,1989-04-21
brisbaneb,"Waterson, Chris",1961-03-26,1987-03-27,1988-08-28
brisbaneb,"Dunell, Frank",1958-03-17,1987-04-11,1988-08-28
brisbaneb,"Simpson, Matthew",1967-04-09,1988-05-15,1988-08-28
brisbaneb,"McCarthy, Michael",1957-10-10,1987-03-27,1988-08-21
brisbaneb,"Judge, Ken",1958-01-15,1987-07-05,1988-08-05
brisbaneb,"Edmond, Jim",1958-09-03,1987-03-27,1988-07-31
brisbaneb,"Lynn, Tony",1968-04-29,1988-05-27,1988-07-31
brisbaneb,"Hein, Neil",1963-06-07,1987-03-27,1988-06-18
brisbaneb,"Garton, Adam",1962-01-17,1987-05-30,1988-04-22
brisbaneb,"Mace, Robert",1958-08-12,1988-04-22,1988-04-22
brisbaneb,"Glascott, Stuart",1965-06-06,1987-08-09,1987-08-28
brisbaneb,"Williams, Stephen",1961-06-05,1987-04-11,1987-08-23
brisbaneb,"Duursma, Jamie",1963-11-14,1987-08-23,1987-08-23
brisbaneb,"MacPherson, Rod",1963-09-21,1987-05-17,1987-08-16
brisbaneb,"Gaghan, Neil",1963-03-24,1987-05-17,1987-08-09
brisbaneb,"Stacey, Chris",1966-02-21,1987-06-07,1987-08-09
brisbaneb,"Beckett, Tony",1960-06-26,1987-04-26,1987-06-28
brisbaneb,"Smith, Peter",1960-01-26,1987-04-26,1987-06-28
brisbaneb,"Evans, Craig",1965-02-26,1987-06-14,1987-06-20
brisbaneb,"Shaw, Gary",1959-02-13,1987-04-04,1987-06-14
brisbaneb,"Buckley, Mark",1962-08-25,1987-04-19,1987-06-07
brisbaneb,"Giffard, Allan",1963-10-02,1987-05-23,1987-05-23
brisbaneb,"Norman, Rick",1963-07-25,1987-04-19,1987-04-19
brisbaneb,"Cox, Darryl",1961-01-26,1987-04-04,1987-04-04
brisbanel,"Zorko, Dayne",1989-02-09,2012-05-12,2024-08-24
brisbanel,"Andrews, Harris",1996-12-11,2015-04-18,2024-08-24
brisbanel,"Lester, Ryan",1992-08-26,2011-03-26,2024-08-24
brisbanel,"McCluggage, Hugh",1998-03-03,2017-04-09,2024-08-24
brisbanel,"Hipwood, Eric",1997-09-13,2016-06-18,2024-08-24
brisbanel,"Berry, Jarrod",1998-02-05,2017-04-09,2024-08-24
brisbanel,"Cameron, Charlie",1994-07-05,2018-03-24,2024-08-24
brisbanel,"McInerney, Oscar",1994-07-10,2018-04-28,2024-08-24
brisbanel,"Rayner, Cam",1999-10-21,2018-03-24,2024-08-24
brisbanel,"Bailey, Zac",1999-09-23,2018-04-14,2024-08-24
brisbanel,"Neale, Lachie",1993-05-24,2019-03-23,2024-08-24
brisbanel,"Ah Chee, Callum",1997-10-09,2020-06-13,2024-08-24
brisbanel,"Daniher, Joe",1994-03-04,2021-03-20,2024-08-24
brisbanel,"Answerth, Noah",1999-08-06,2019-04-27,2024-08-24
brisbanel,"Wilmot, Darcy",2003-12-31,2022-09-01,2024-08-24
brisbanel,"Dunkley, Josh",1997-01-09,2023-03-18,2024-08-24
brisbanel,"McKenna, Conor",1996-03-28,2023-03-18,2024-08-24
brisbanel,"Fletcher, Jaspa",2004-02-24,2023-06-16,2024-08-24
brisbanel,"Lohmann, Kai",2003-05-06,2022-04-14,2024-08-24
brisbanel,"Ashcroft, Will",2004-05-06,2023-03-18,2024-08-24
brisbanel,"Sharp, Harry",2002-12-17,2021-03-20,2024-08-24
brisbanel,"Morris, Logan",2005-05-10,2024-05-05,2024-08-24
brisbanel,"Joyce, Darragh",1997-04-23,2023-03-24,2024-08-24
brisbanel,"Starcevich, Brandon",1999-07-24,2018-08-04,2024-08-17
brisbanel,"Brain, Shadeau",2004-02-13,2024-05-12,2024-08-17
brisbanel,"Prior, Jaxon",2001-06-04,2021-03-26,2024-08-10
brisbanel,"Smith, Henry",2002-09-24,2024-07-21,2024-08-10
brisbanel,"Reville, Bruce",2001-02-22,2024-05-05,2024-08-04
brisbanel,"Payne, Jack",1999-10-15,2020-08-04,2024-07-07
brisbanel,"Ryan, Brandon",1997-11-07,2024-05-26,2024-05-26
brisbanel,"Gardiner, Darcy",1995-09-22,2014-04-17,2024-05-05
brisbanel,"McCarthy, Lincoln",1993-10-22,2019-03-23,2024-05-05
brisbanel,"Fort, Darcy",1993-08-06,2022-03-19,2024-04-25
brisbanel,"Tunstill, James",2003-07-18,2022-06-23,2024-04-25
brisbanel,"Lyons, Jarryd",1992-07-22,2019-03-23,2024-04-20
brisbanel,"Robertson, Deven",2001-06-30,2020-03-22,2024-03-28
brisbanel,"Coleman, Keidean",2000-03-31,2020-09-04,2024-03-08
brisbanel,"Gunston, Jack",1991-10-16,2023-03-18,2023-08-12
brisbanel,"Madden, James",1999-11-15,2021-05-01,2023-07-08
brisbanel,"Rich, Daniel",1990-06-07,2009-03-28,2023-06-10
brisbanel,"McStay, Daniel",1995-06-24,2014-06-28,2022-09-16
brisbanel,"Mathieson, Rhys",1997-01-10,2016-05-22,2022-09-16
brisbanel,"Fullarton, Tom",1999-02-23,2020-08-23,2022-09-09
brisbanel,"Robinson, Mitch",1989-06-07,2015-04-04,2022-09-01
brisbanel,"Adams, Marcus",1993-06-30,2019-07-07,2022-08-07
brisbanel,"Cockatoo, Nakia",1996-10-23,2021-07-24,2022-07-31
brisbanel,"Michael, Carter",2002-05-22,2022-07-10,2022-07-10
brisbanel,"Berry, Tom",2001-05-01,2020-06-13,2022-06-23
brisbanel,"Birchall, Grant",1988-01-28,2020-06-13,2021-09-04
brisbanel,"Ballenden, Connor",1999-03-29,2020-07-31,2021-04-01
brisbanel,"Martin, Stefan",1986-11-17,2013-03-30,2020-10-17
brisbanel,"Ellis-Yolmen, Cam",1993-01-28,2020-06-20,2020-10-17
brisbanel,"Smith, Archie",1995-07-19,2016-07-30,2020-09-13
brisbanel,"Hinge, Mitch",1998-06-26,2019-05-18,2020-09-13
brisbanel,"Witherden, Alex",1998-09-10,2017-06-24,2020-08-23
brisbanel,"Eagles, Matt",1990-02-09,2018-05-06,2020-08-15
brisbanel,"Skinner, Sam",1997-06-29,2017-07-30,2020-08-04
brisbanel,"Robertson, Nick",1995-06-03,2014-04-12,2019-09-14
brisbanel,"Christensen, Allen",1991-05-19,2015-04-04,2019-09-14
brisbanel,"Hodge, Luke",1984-06-15,2018-03-24,2019-09-14
brisbanel,"Cox, Cedric",1997-08-19,2017-04-16,2019-08-25
brisbanel,"Walker, Josh",1992-11-12,2016-03-27,2019-07-27
brisbanel,"Keays, Ben",1997-02-23,2016-05-01,2019-07-14
brisbanel,"Allison, Jacob",1998-04-16,2017-07-30,2019-06-22
brisbanel,"Taylor, Lewis",1995-02-17,2014-03-22,2019-06-08
brisbanel,"Cutler, Tom",1995-02-20,2014-04-12,2019-05-11
brisbanel,"Bastinac, Ryan",1991-06-22,2016-03-27,2019-04-06
brisbanel,"Beams, Dayne",1990-02-12,2015-04-04,2018-08-26
brisbanel,"Barrett, Jake",1995-11-08,2017-03-25,2018-07-28
brisbanel,"Mayes, Sam",1994-05-20,2013-04-13,2018-06-23
brisbanel,"Bewick, Rohan",1989-10-10,2011-03-26,2018-04-14
brisbanel,"Bell, Tom",1991-06-13,2016-03-27,2018-03-24
brisbanel,"Rockliff, Tom",1990-02-22,2009-08-01,2017-08-26
brisbanel,"Beams, Claye",1991-09-01,2011-03-26,2017-08-26
brisbanel,"Close, Michael",1994-07-30,2014-03-22,2017-08-26
brisbanel,"Schache, Josh",1997-08-21,2016-03-27,2017-08-05
brisbanel,"Jansen, Jarrad",1995-05-02,2016-06-04,2017-07-30
brisbanel,"Hammelmann, Matthew",1996-03-08,2016-06-25,2017-07-08
brisbanel,"Harwood, Ryan",1991-08-07,2010-07-24,2017-06-17
brisbanel,"Paparone, Marco",1994-09-03,2013-04-21,2017-06-17
brisbanel,"Dawson, Liam",1996-01-23,2015-05-24,2017-04-22
brisbanel,"Frost, Jack",1992-02-25,2017-04-01,2017-04-09
brisbanel,"Merrett, Daniel",1984-12-12,2005-04-02,2016-08-28
brisbanel,"Hanley, Pearce",1988-11-15,2008-08-23,2016-08-28
brisbanel,"Clayton, Josh",1996-01-17,2016-08-21,2016-08-28
brisbanel,"Paine, Jackson",1993-06-21,2014-04-12,2016-08-21
brisbanel,"Green, Josh",1992-08-24,2011-05-21,2016-08-06
brisbanel,"William, Reuben",1997-12-31,2016-07-09,2016-07-24
brisbanel,"West, Trent",1987-10-17,2014-03-22,2016-06-11
brisbanel,"Freeman, Jonathan",1994-04-27,2014-08-10,2016-06-04
brisbanel,"Evans, Billy",1996-10-19,2015-08-08,2016-05-22
brisbanel,"Adcock, Jed",1985-11-15,2004-05-08,2015-09-05
brisbanel,"Clarke, Justin",1993-11-18,2013-04-28,2015-09-05
brisbanel,"OBrien, Zac",1990-10-27,2014-05-31,2015-09-05
brisbanel,"McGuane, Luke",1987-02-12,2014-04-17,2015-08-29
brisbanel,"Beasley, Hugh",1995-11-12,2015-06-07,2015-08-29
brisbanel,"Redden, Jack",1990-12-09,2009-07-11,2015-08-22
brisbanel,"Leuenberger, Matthew",1988-06-07,2007-07-07,2015-08-01
brisbanel,"Staker, Brent",1984-05-23,2010-03-27,2015-07-25
brisbanel,"Aish, James",1995-11-08,2014-03-22,2015-07-25
brisbanel,"Bourke, Jordon",1994-11-11,2014-08-30,2015-07-12
brisbanel,"Golby, Mitch",1991-10-03,2011-06-12,2015-05-24
brisbanel,"Maguire, Matt",1984-05-30,2010-03-27,2015-04-18
brisbanel,"McGrath, Jaden",1996-06-15,2015-04-04,2015-04-18
brisbanel,"Patfull, Joel",1984-12-07,2006-05-21,2014-08-30
brisbanel,"Crisp, Jack",1993-10-02,2012-04-21,2014-08-30
brisbanel,"McGrath, Ashley",1983-05-20,2001-08-19,2014-08-24
brisbanel,"Brown, Jonathan",1981-10-29,2000-04-08,2014-06-14
brisbanel,"Raines, Andrew",1986-03-08,2010-03-27,2014-05-17
brisbanel,"Lisle, Jordan",1990-07-12,2012-08-04,2014-05-17
brisbanel,"Polkinghorne, James",1989-01-21,2008-04-27,2014-05-03
brisbanel,"Moloney, Brent",1984-01-28,2013-03-30,2014-04-17
brisbanel,"Yeo, Elliot",1993-10-01,2012-05-27,2013-08-31
brisbanel,"Michael, Sam",1993-07-05,2013-05-25,2013-08-31
brisbanel,"Docherty, Sam",1993-10-17,2013-04-21,2013-08-25
brisbanel,"Black, Simon",1979-04-03,1998-03-28,2013-08-17
brisbanel,"OBrien, Jesse",1991-02-13,2010-07-01,2013-08-10
brisbanel,"McKeever, Niall",1989-02-16,2011-06-25,2013-06-15
brisbanel,"Karnezis, Patrick",1992-04-23,2011-06-18,2013-05-31
brisbanel,"Longer, Billy",1993-05-12,2012-04-14,2013-05-31
brisbanel,"Cornelius, Aaron",1990-05-29,2009-05-24,2013-05-05
brisbanel,"Polec, Jared",1992-10-12,2011-04-10,2013-04-13
brisbanel,"Hawksley, James",1989-02-05,2008-06-08,2012-09-02
brisbanel,"Buchanan, Amon",1982-10-10,2010-03-27,2012-09-02
brisbanel,"Hudson, Ben",1979-02-24,2012-03-31,2012-09-02
brisbanel,"Drummond, Josh",1983-04-19,2005-05-14,2012-08-25
brisbanel,"Banfield, Todd",1990-06-28,2010-03-27,2012-08-11
brisbanel,"Wrigley, Stephen",1987-04-18,2012-07-29,2012-08-11
brisbanel,"Stiller, Cheynee",1986-05-03,2006-04-13,2012-07-07
brisbanel,"Sheldon, Sam",1989-03-08,2009-05-02,2012-04-28
brisbanel,"Retzlaff, Bryce",1991-06-29,2011-05-07,2011-09-03
brisbanel,"Power, Luke",1980-01-08,1998-04-04,2011-08-27
brisbanel,"Clark, Mitch",1987-10-19,2006-04-01,2011-08-20
brisbanel,"Dyson, Josh",1991-08-12,2011-08-07,2011-08-07
brisbanel,"Collier, Tom",1989-03-25,2008-06-21,2011-06-18
brisbanel,"Austin, Matt",1989-03-30,2009-05-16,2011-06-12
brisbanel,"McCauley, Broc",1986-12-20,2011-04-03,2011-04-30
brisbanel,"Brennan, Jared",1984-07-28,2003-04-17,2010-08-28
brisbanel,"Sherman, Justin",1987-01-26,2005-04-16,2010-08-28
brisbanel,"Rischitelli, Michael",1986-01-08,2004-07-24,2010-08-28
brisbanel,"Proud, Albert",1988-09-06,2007-06-17,2010-08-28
brisbanel,"Selwood, Troy",1984-05-01,2005-03-24,2010-08-22
brisbanel,"Johnstone, Travis",1980-07-17,2008-03-22,2010-08-15
brisbanel,"Fevola, Brendan",1981-01-20,2010-03-27,2010-07-31
brisbanel,"Clarke, Xavier",1983-09-28,2010-07-31,2010-07-31
brisbanel,"Bradshaw, Daniel",1978-11-21,1997-05-18,2009-09-11
brisbanel,"Notting, Tim",1978-10-21,1998-05-15,2009-09-11
brisbanel,"Hooper, Rhan",1988-01-09,2006-04-08,2009-09-11
brisbanel,"Roe, Jason",1984-03-13,2006-05-07,2009-09-05
brisbanel,"Harding, Scott",1986-06-19,2006-04-01,2009-09-05
brisbanel,"Macdonald, Joel",1984-10-10,2004-05-30,2009-08-29
brisbanel,"Henderson, Lachie",1989-12-14,2008-03-28,2009-08-29
brisbanel,"Dalziell, Bradd",1987-03-15,2008-07-19,2009-08-01
brisbanel,"Charman, Jamie",1982-07-16,2001-04-29,2009-04-17
brisbanel,"Corrie, Anthony",1984-06-22,2004-04-17,2008-08-30
brisbanel,"Clouston, Scott",1987-02-02,2008-08-02,2008-08-30
brisbanel,"Copeland, Robert",1981-05-26,2001-05-26,2008-08-23
brisbanel,"Moody, Matthew",1985-09-23,2005-04-30,2008-08-23
brisbanel,"Begley, Colm",1986-08-31,2006-08-20,2008-08-16
brisbanel,"Lappin, Nigel",1976-06-21,1997-03-30,2008-04-12
brisbanel,"Mills, Wayde",1987-08-29,2006-04-08,2008-04-12
brisbanel,"Johnson, Chris",1976-05-30,1997-03-30,2007-09-01
brisbanel,"Scott, Chris",1976-05-03,1997-05-03,2007-09-01
brisbanel,"Hadley, Richard",1983-03-29,2001-04-14,2007-09-01
brisbanel,"Wood, Cameron",1987-03-04,2005-04-24,2007-09-01
brisbanel,"Hamill, Will",1986-07-26,2007-07-07,2007-07-22
brisbanel,"Dzufer, Daniel",1988-01-21,2007-06-30,2007-06-30
brisbanel,"Allan, Marcus",1986-05-23,2006-08-12,2007-06-09
brisbanel,"Schmidt, Chris",1989-03-20,2007-06-02,2007-06-09
brisbanel,"McDonald, Beau",1979-11-03,1998-04-19,2007-05-26
brisbanel,"Fixter, Ben",1981-06-23,2006-04-01,2007-05-26
brisbanel,"Voss, Michael",1975-07-07,1997-03-30,2006-09-02
brisbanel,"Scott, Brad",1976-05-03,1998-03-28,2006-09-02
brisbanel,"Michael, Mal",1977-06-24,2001-03-31,2006-09-02
brisbanel,"Keating, Clark",1976-03-19,1997-03-30,2006-09-02
brisbanel,"Pask, Martin",1985-01-02,2006-06-10,2006-09-02
brisbanel,"Akermanis, Jason",1977-02-24,1997-04-13,2006-07-15
brisbanel,"Leppitsch, Justin",1975-10-01,1997-03-30,2006-05-07
brisbanel,"Attard, Jayden",1986-02-27,2005-04-16,2006-05-07
brisbanel,"White, Darryl",1973-06-12,1997-03-30,2005-08-27
brisbanel,"McLaren, Dylan",1982-05-08,2001-08-19,2005-08-27
brisbanel,"Spaanderman, Llane",1986-02-10,2005-04-30,2005-08-20
brisbanel,"Baird, Travis",1986-07-25,2005-08-07,2005-08-14
brisbanel,"Logan, Tom",1985-07-02,2005-04-02,2005-07-30
brisbanel,"Ryswyk, Leigh",1985-01-16,2005-06-04,2005-06-04
brisbanel,"Pike, Martin",1972-11-14,2001-03-31,2005-05-28
brisbanel,"McRae, Craig",1973-09-22,1997-04-13,2004-09-25
brisbanel,"Lynch, Alastair",1968-06-19,1997-03-30,2004-09-25
brisbanel,"Caracella, Blake",1977-03-15,2003-03-29,2004-09-25
brisbanel,"Hart, Shaun",1971-05-17,1997-03-30,2004-09-18
brisbanel,"Pratt, Daniel",1983-03-21,2004-05-22,2004-06-19
brisbanel,"Shattock, Aaron",1980-05-02,2000-04-08,2004-05-22
brisbanel,"Ashcroft, Marcus",1971-09-25,1997-03-30,2003-09-27
brisbanel,"Weller, Luke",1982-01-13,2003-06-15,2003-07-26
brisbanel,"Gram, Jason",1984-04-27,2003-06-28,2003-07-05
brisbanel,"Morrison, Shane",1981-01-10,2002-05-04,2003-05-17
brisbanel,"Headland, Des",1981-01-21,1999-06-27,2002-09-28
brisbanel,"Bolton, Craig",1980-05-31,2000-03-13,2002-07-21
brisbanel,"Bradshaw, Darren",1980-11-05,2002-07-13,2002-07-13
brisbanel,"Kennedy, Matthew",1970-02-04,1997-03-30,2001-09-22
brisbanel,"Robbins, Ben",1976-12-27,1997-03-30,2001-07-21
brisbanel,"Picken, Marcus",1979-10-09,1998-04-13,2001-05-26
brisbanel,"Knobel, Trent",1980-05-23,2000-06-09,2001-05-19
brisbanel,"Cupido, Damian",1982-03-11,2000-05-21,2001-05-13
brisbanel,"Clarke, Nathan",1979-10-27,2000-07-09,2001-04-21
brisbanel,"Lawrence, Steven",1976-05-19,1997-07-12,2000-08-19
brisbanel,"Molloy, Jarrod",1976-05-12,1997-03-30,2000-08-19
brisbanel,"Voss, Brett",1978-02-22,1997-04-27,2000-08-19
brisbanel,"Heuskes, Adam",1976-03-20,1999-03-27,2000-07-29
brisbanel,"Lambert, Craig",1968-10-05,1997-04-06,2000-07-09
brisbanel,"McKinnon, Martin",1975-07-05,1999-05-01,2000-07-09
brisbanel,"Champion, Richard",1968-04-14,1997-03-30,2000-06-25
brisbanel,"Martin, Michael",1977-02-25,2000-03-19,2000-05-27
brisbanel,"Rusca, Shannon",1980-08-20,2000-03-25,2000-04-02
brisbanel,"Carey, Stefan",1976-01-25,2000-03-13,2000-03-25
brisbanel,"Clarke, Matthew",1973-09-18,1997-03-30,1999-09-17
brisbanel,"OBree, Shane",1979-03-15,1998-04-04,1999-09-17
brisbanel,"Dickfos, Danny",1970-09-30,1997-03-30,1999-08-08
brisbanel,"Gowers, Andrew",1969-04-11,1997-03-30,1999-07-17
brisbanel,"Calthorpe, David",1973-08-17,1999-04-10,1999-07-10
brisbanel,"Bartlett, Trent",1976-11-26,1998-03-28,1999-05-16
brisbanel,"Boyd, Brad",1971-08-10,1997-05-25,1999-05-16
brisbanel,"Scott, Dion",1970-04-01,1997-03-30,1999-04-10
brisbanel,"Lynch, Tristan",1973-08-22,1997-03-30,1998-08-29
brisbanel,"Bamford, Scott",1974-06-23,1997-04-06,1998-08-29
brisbanel,"Bews, Andrew",1964-07-19,1997-04-06,1998-08-29
brisbanel,"Carter, Nick",1978-04-28,1997-05-11,1998-08-01
brisbanel,"Wirth, Derek",1978-11-29,1998-08-01,1998-08-01
brisbanel,"Trask, Nick",1978-02-06,1997-06-01,1998-07-26
brisbanel,"Hilton, Rory",1979-04-15,1998-05-01,1998-07-26
brisbanel,"Clayton, Shane",1978-10-24,1997-05-11,1998-07-26
brisbanel,"Fletcher, Adrian",1969-10-10,1997-03-30,1997-09-07
brisbanel,"Chapman, Nathan",1975-05-07,1997-04-20,1997-09-07
brisbanel,"Barker, John",1975-02-19,1997-05-03,1997-08-23
brisbanel,"Green, Brent",1976-03-29,1997-05-11,1997-08-16
brisbanel,"McIvor, Scott",1966-08-09,1997-03-30,1997-08-08
brisbanel,"McLean, Michael",1965-03-03,1997-03-30,1997-03-30
carlton,"Cripps, Patrick",1995-03-18,2014-04-12,2024-08-25
carlton,"Weitering, Jacob",1997-11-23,2016-03-24,2024-08-25
carlton,"Walsh, Sam",2000-07-02,2019-03-21,2024-08-25
carlton,"Newman, Nic",1993-01-15,2019-03-21,2024-08-25
carlton,"Kennedy, Matthew",1997-04-06,2018-03-22,2024-08-25
carlton,"Saad, Adam",1994-07-23,2021-03-18,2024-08-25
carlton,"Owies, Matthew",1997-03-19,2020-09-08,2024-08-25
carlton,"Pittonet, Marc",1996-06-03,2020-06-13,2024-08-25
carlton,"Hewett, George",1995-12-29,2022-03-17,2024-08-25
carlton,"Durdin, Corey",2002-04-14,2021-08-14,2024-08-25
carlton,"Acres, Blake",1995-10-07,2023-03-16,2024-08-25
carlton,"Kemp, Brodie",2001-05-01,2021-08-14,2024-08-25
carlton,"Young, Lewis",1998-12-20,2022-04-03,2024-08-25
carlton,"Hollands, Oliver",2004-01-16,2023-03-16,2024-08-25
carlton,"Motlop, Jesse",2003-11-23,2022-05-15,2024-08-25
carlton,"Cincotta, Alex",1996-12-17,2023-04-23,2024-08-25
carlton,"Cowan, Lachlan",2004-12-01,2023-03-16,2024-08-25
carlton,"Carroll, Jack",2002-12-20,2022-04-30,2024-08-25
carlton,"Hollands, Elijah",2002-04-25,2024-03-29,2024-08-25
carlton,"Fantasia, Orazio",1995-09-14,2024-03-08,2024-08-25
carlton,"Binns, Jaxon",2004-10-29,2024-04-27,2024-08-25
carlton,"Lord, Cooper",2005-03-20,2024-08-18,2024-08-25
carlton,"Moir, Ashton",2005-04-15,2024-08-18,2024-08-25
carlton,"McGovern, Mitch",1994-10-11,2019-03-21,2024-08-18
carlton,"Williams, Zac",1994-09-20,2021-03-25,2024-08-18
carlton,"Curnow, Charlie",1997-02-03,2016-04-03,2024-08-11
carlton,"McKay, Harry",1997-12-24,2017-07-23,2024-08-11
carlton,"Martin, Jack",1995-01-29,2020-03-19,2024-08-11
carlton,"Fogarty, Lachie",1999-04-01,2021-03-18,2024-08-11
carlton,"Boyd, Jordan",1998-09-22,2022-04-03,2024-08-11
carlton,"Cottrell, Matthew",2000-02-29,2020-08-09,2024-08-03
carlton,"Cerra, Adam",1999-10-07,2022-03-17,2024-08-03
carlton,"Cuningham, David",1997-03-30,2016-08-13,2024-07-26
carlton,"De Koning, Tom",1999-07-16,2018-08-19,2024-07-21
carlton,"Durdin, Sam",1996-06-06,2022-06-16,2024-07-21
carlton,"Marchbank, Caleb",1996-12-07,2017-03-23,2024-07-13
carlton,"Docherty, Sam",1993-10-17,2014-05-02,2024-03-08
carlton,"Fisher, Zac",1998-06-15,2017-04-15,2023-08-27
carlton,"Dow, Paddy",1999-10-16,2018-03-22,2023-08-27
carlton,"Curnow, Ed",1989-11-07,2011-03-24,2023-08-19
carlton,"Silvagni, Jack",1997-12-17,2016-07-02,2023-07-22
carlton,"Honey, Josh",2001-10-17,2020-08-15,2023-07-22
carlton,"OBrien, Lochie",1999-09-18,2018-04-14,2023-06-02
carlton,"Plowman, Lachie",1994-09-11,2016-04-16,2023-04-13
carlton,"Setterfield, Will",1998-02-05,2019-03-21,2022-08-21
carlton,"Newnes, Jack",1993-02-24,2020-03-19,2022-08-21
carlton,"Stocker, Liam",2000-01-23,2019-05-05,2022-08-21
carlton,"Hayes, Will",1995-06-05,2022-07-10,2022-07-16
carlton,"Parks, Luke",2001-04-18,2021-04-04,2022-04-23
carlton,"McDonald, Oscar",1996-03-18,2021-03-18,2022-03-24
carlton,"Williamson, Tom",1998-12-12,2017-04-09,2022-03-17
carlton,"Betts, Eddie",1986-11-26,2005-03-26,2021-08-21
carlton,"Casboult, Levi",1990-03-15,2012-07-21,2021-08-21
carlton,"Murphy, Marc",1987-07-19,2006-04-02,2021-08-14
carlton,"Petrevski-Seton, Sam",1998-02-19,2017-03-23,2021-08-14
carlton,"Jones, Liam",1991-02-24,2015-04-02,2021-08-07
carlton,"Gibbons, Michael",1995-05-15,2019-03-21,2021-05-30
carlton,"Simpson, Kade",1984-05-05,2003-06-08,2020-09-19
carlton,"Polson, Cameron",1998-03-11,2017-04-21,2020-09-19
carlton,"Moore, Callum",1996-09-03,2020-07-25,2020-07-31
carlton,"Philp, Sam",2001-08-04,2020-06-27,2020-07-02
carlton,"Lang, Darcy",1995-11-21,2018-05-12,2020-06-13
carlton,"Kreuzer, Matthew",1989-05-13,2008-04-05,2020-03-19
carlton,"Thomas, Dale",1987-06-21,2014-03-16,2019-08-24
carlton,"Deluca, Josh",1996-05-11,2019-07-20,2019-08-24
carlton,"Phillips, Andrew",1991-07-03,2016-03-24,2019-08-04
carlton,"Goddard, Hugh",1996-08-24,2019-07-13,2019-08-04
carlton,"Schumacher, Angus",1999-03-16,2019-08-04,2019-08-04
carlton,"Fasolo, Alex",1992-06-08,2019-03-21,2019-06-02
carlton,"Macreadie, Harrison",1998-04-11,2017-03-23,2019-05-19
carlton,"Lobbe, Matthew",1989-02-12,2018-07-22,2019-04-14
carlton,"Garlett, Jarrod",1996-05-03,2018-03-22,2019-03-30
carlton,"Rowe, Sam",1987-11-19,2013-04-07,2018-08-25
carlton,"Wright, Matthew",1989-12-14,2016-03-24,2018-08-25
carlton,"Lamb, Jed",1992-10-19,2016-03-24,2018-08-25
carlton,"Kerridge, Sam",1993-04-26,2016-03-24,2018-08-25
carlton,"Byrne, Ciaran",1994-12-06,2015-04-18,2018-08-25
carlton,"Mullett, Aaron",1992-02-23,2018-03-22,2018-08-25
carlton,"Graham, Nick",1994-06-12,2013-08-17,2018-08-12
carlton,"Pickett, Jarrod",1996-08-18,2017-03-23,2018-08-12
carlton,"OShea, Cameron",1992-03-13,2018-03-31,2018-08-05
carlton,"Shaw, Matt",1992-02-05,2018-07-13,2018-07-22
carlton,"Kerr, Pat",1998-07-31,2018-05-20,2018-06-16
carlton,"Gibbs, Bryce",1989-03-15,2007-04-01,2017-08-26
carlton,"Armfield, Dennis",1986-12-22,2008-05-31,2017-08-26
carlton,"Boekhorst, Blaine",1993-09-02,2015-04-25,2017-08-26
carlton,"Smedts, Billie",1992-06-08,2017-03-23,2017-08-26
carlton,"White, Simon",1988-06-17,2010-04-17,2017-07-29
carlton,"Buckley, Dylan",1993-03-16,2013-04-13,2017-07-16
carlton,"Sumner, Liam",1993-08-16,2016-04-16,2017-07-16
carlton,"Silvagni, Alex",1987-09-29,2017-04-29,2017-07-16
carlton,"Sheehan, Ciaran",1990-11-19,2014-08-09,2017-07-09
carlton,"Palmer, Rhys",1989-02-13,2017-04-09,2017-04-09
carlton,"Tuohy, Zach",1989-12-10,2011-06-05,2016-08-27
carlton,"Everitt, Andrejs",1989-03-13,2014-03-16,2016-08-21
carlton,"Walker, Andrew",1986-05-18,2004-04-24,2016-08-07
carlton,"Jaksch, Kristian",1994-10-07,2015-04-02,2016-07-17
carlton,"Tutt, Jason",1991-05-15,2015-04-10,2016-06-25
carlton,"Gorringe, Daniel",1992-06-02,2016-05-21,2016-06-12
carlton,"Jamison, Michael",1986-06-11,2007-08-04,2016-05-15
carlton,"Whiley, Mark",1992-12-01,2015-05-01,2016-04-09
carlton,"Carrazzo, Andrew",1983-12-15,2004-08-21,2015-09-05
carlton,"Ellard, David",1989-03-13,2008-05-02,2015-09-05
carlton,"Bell, Tom",1991-06-13,2012-07-21,2015-09-05
carlton,"Menzel, Troy",1994-09-22,2013-05-19,2015-09-05
carlton,"Wood, Cameron",1987-03-04,2014-07-18,2015-09-05
carlton,"Watson, Matthew",1992-07-16,2011-04-02,2015-09-05
carlton,"Holman, Nick",1995-05-29,2014-08-22,2015-09-05
carlton,"Smith, Clem",1996-02-03,2015-04-02,2015-09-05
carlton,"Dick, Matthew",1994-11-03,2015-04-25,2015-09-05
carlton,"Yarran, Chris",1990-12-19,2009-05-09,2015-08-29
carlton,"Walsh, Brad",1996-09-03,2015-07-18,2015-08-29
carlton,"Henderson, Lachie",1989-12-14,2010-03-25,2015-08-15
carlton,"Johnson, Blaine",1995-07-28,2014-06-29,2015-07-24
